Order_ID,Order_Date,Customer_Name,Region,Product_Category,Product_Name,Quantity,Sales,Profit
13041,29-04-2030,Suman,West,Office Supplies,Printer,7,19586,1522.938555
13042,30-04-2030,Pooja,South,Furniture,Desk,7,4459,881.4007592
13043,01-05-2030,Rahul,East,Technology,Desk,3,9894,2297.062479
13044,02-05-2030,Rahul,South,Furniture,Laptop,1,3430,232.1884221
13045,03-05-2030,Ankit,North,Technology,Table,8,35360,1967.92065
13046,04-05-2030,Neha,West,Technology,Table,7,32774,5442.088833
13047,05-05-2030,Ravi,South,Office Supplies,Pen,8,18664,4624.877083
13048,06-05-2030,Ankit,North,Furniture,Table,1,2639,237.9846308
13049,07-05-2030,Rahul,East,Office Supplies,Pen,3,2121,549.6769136
13050,08-05-2030,Pooja,East,Furniture,Laptop,2,5466,1170.51282
13051,09-05-2030,Kiran,East,Furniture,Laptop,1,2350,312.6518066
13052,10-05-2030,Rahul,North,Office Supplies,Desk,5,10935,1956.888777
13053,11-05-2030,Pooja,West,Furniture,Laptop,3,8109,2362.911878
13054,12-05-2030,Ankit,South,Furniture,Laptop,8,21664,2255.422633
13055,13-05-2030,Neha,East,Technology,Printer,6,8100,1416.55918
13056,14-05-2030,Rahul,North,Furniture,Monitor,9,24327,5014.321113
13057,15-05-2030,Suman,North,Furniture,Desk,9,37710,3186.632693
13058,16-05-2030,Pooja,South,Office Supplies,Desk,6,23130,1408.166477
13059,17-05-2030,Neha,East,Office Supplies,Monitor,2,6218,331.8234968
13060,18-05-2030,Kiran,North,Furniture,Printer,9,6507,853.5441045
13061,19-05-2030,Kiran,South,Technology,Laptop,2,8548,585.4253683
13062,20-05-2030,Ravi,West,Technology,Table,3,5733,1438.653284
13063,21-05-2030,Pooja,West,Office Supplies,Pen,6,29352,8785.93069
13064,22-05-2030,Ankit,West,Furniture,Desk,2,1644,107.3958707
13065,23-05-2030,Ravi,East,Furniture,Monitor,5,10055,1590.515676
13066,24-05-2030,Ravi,South,Technology,Chair,2,5172,291.871635
13067,25-05-2030,Amit,South,Technology,Pen,4,11148,930.8326125
13068,26-05-2030,Rahul,North,Technology,Chair,3,3558,465.1396179
13069,27-05-2030,Pooja,North,Office Supplies,Chair,5,12585,1867.923003
13070,28-05-2030,Ravi,North,Furniture,Desk,6,11808,3364.639258
13071,29-05-2030,Amit,South,Office Supplies,Laptop,7,30961,4611.925859
13072,30-05-2030,Ankit,North,Furniture,Chair,8,11968,2083.262756
13073,31-05-2030,Neha,South,Office Supplies,Laptop,9,27306,3041.774864
13074,01-06-2030,Suman,South,Furniture,Printer,4,13248,662.8144596
13075,02-06-2030,Suman,West,Technology,Table,4,4488,1233.45326
13076,03-06-2030,Pooja,North,Technology,Chair,7,30268,2131.735566
13077,04-06-2030,Ravi,West,Technology,Desk,9,29547,8600.015127
13078,05-06-2030,Suman,East,Office Supplies,Table,2,9786,809.4101007
13079,06-06-2030,Rahul,East,Technology,Laptop,6,9450,1901.525411
13080,07-06-2030,Suman,East,Furniture,Chair,8,6424,1926.253404
13081,08-06-2030,Suman,South,Office Supplies,Pen,5,5815,492.0429065
13082,09-06-2030,Suman,South,Furniture,Desk,5,17230,2687.634838
13083,10-06-2030,Kiran,South,Office Supplies,Printer,8,35952,8812.047937
13084,11-06-2030,Amit,North,Furniture,Monitor,1,2492,144.6544634
13085,12-06-2030,Ravi,West,Furniture,Printer,6,23970,5332.023136
13086,13-06-2030,Rahul,South,Office Supplies,Chair,9,28746,2014.902993
13087,14-06-2030,Ravi,West,Office Supplies,Desk,6,28824,3145.564145
13088,15-06-2030,Kiran,West,Technology,Printer,7,25886,2330.232886
13089,16-06-2030,Pooja,West,Technology,Monitor,4,4072,1127.268487
13090,17-06-2030,Pooja,North,Furniture,Pen,1,4933,469.198246
13091,18-06-2030,Pooja,North,Furniture,Table,9,21321,1281.573838
13092,19-06-2030,Ankit,East,Furniture,Pen,6,25860,5092.000011
13093,20-06-2030,Suman,East,Office Supplies,Printer,3,4236,578.4056
13094,21-06-2030,Ankit,West,Office Supplies,Monitor,4,17736,2685.701382
13095,22-06-2030,Amit,East,Technology,Table,6,22128,1765.055105
13096,23-06-2030,Pooja,West,Furniture,Desk,6,10890,2581.568403
13097,24-06-2030,Kiran,North,Technology,Monitor,9,33552,6723.432013
13098,25-06-2030,Rahul,North,Office Supplies,Pen,4,4284,604.2764549
13099,26-06-2030,Ravi,North,Office Supplies,Laptop,5,18775,1744.079892
13100,27-06-2030,Suman,South,Office Supplies,Laptop,5,14855,2946.681396
13101,28-06-2030,Neha,West,Technology,Table,3,1791,438.1669319
13102,29-06-2030,Rahul,North,Office Supplies,Table,2,9066,1161.348444
13103,30-06-2030,Suman,West,Furniture,Table,8,17112,966.2307208
13104,01-07-2030,Ankit,East,Technology,Laptop,9,40743,4220.404243
13105,02-07-2030,Ankit,East,Office Supplies,Pen,9,6840,1508.90027
13106,03-07-2030,Rahul,North,Technology,Table,5,7175,2132.941627
13107,04-07-2030,Ankit,West,Technology,Laptop,9,20673,1102.781749
13108,05-07-2030,Pooja,North,Office Supplies,Table,4,3324,420.6136101
13109,06-07-2030,Amit,East,Office Supplies,Table,2,9420,617.0591499
13110,07-07-2030,Ravi,North,Technology,Monitor,3,2301,297.0299278
13111,08-07-2030,Amit,West,Technology,Table,1,2559,387.633701
13112,09-07-2030,Suman,East,Office Supplies,Laptop,5,2860,801.4163957
13113,10-07-2030,Ravi,South,Furniture,Pen,1,3421,239.9496237
13114,11-07-2030,Kiran,East,Technology,Laptop,1,2953,721.3692147
13115,12-07-2030,Ravi,South,Technology,Laptop,7,30716,4573.108627
13116,13-07-2030,Amit,North,Furniture,Table,2,1354,342.3124746
13117,14-07-2030,Rahul,North,Office Supplies,Monitor,8,19992,3565.584122
13118,15-07-2030,Ravi,West,Office Supplies,Chair,6,7626,456.1912071
13119,16-07-2030,Kiran,South,Furniture,Desk,4,5780,1656.267503
13120,17-07-2030,Kiran,North,Office Supplies,Chair,9,44955,3177.577455
13121,18-07-2030,Kiran,South,Office Supplies,Chair,8,6152,1226.837227
13122,19-07-2030,Amit,North,Technology,Laptop,3,7065,1903.430686
13123,20-07-2030,Ravi,East,Technology,Table,3,6465,452.1779356
13124,21-07-2030,Neha,North,Technology,Desk,4,17008,3205.554688
13125,22-07-2030,Rahul,West,Furniture,Chair,9,27297,6990.010183
13126,23-07-2030,Pooja,East,Office Supplies,Printer,9,41886,12422.59919
13127,24-07-2030,Ravi,West,Office Supplies,Printer,5,15945,3684.600101
13128,25-07-2030,Kiran,East,Technology,Printer,9,43749,5231.662648
13129,26-07-2030,Neha,South,Technology,Pen,6,15732,3538.010107
13130,27-07-2030,Pooja,West,Furniture,Table,8,29288,6632.024285
13131,28-07-2030,Pooja,North,Office Supplies,Laptop,8,8032,1807.131752
13132,29-07-2030,Suman,South,Furniture,Laptop,7,20328,5357.751541
13133,30-07-2030,Ravi,North,Office Supplies,Table,4,10804,776.2135489
13134,31-07-2030,Amit,East,Furniture,Monitor,4,15156,1168.602794
13135,01-08-2030,Ravi,East,Technology,Desk,6,9918,2084.31016
13136,02-08-2030,Neha,North,Furniture,Monitor,9,41949,12101.03953
13137,03-08-2030,Pooja,North,Furniture,Pen,7,20489,3410.591968
13138,04-08-2030,Ravi,South,Technology,Table,5,9180,2663.4914
13139,05-08-2030,Amit,North,Office Supplies,Monitor,5,4530,1288.881556
13140,06-08-2030,Suman,West,Office Supplies,Desk,8,31824,8774.749877
13141,07-08-2030,Ravi,West,Technology,Pen,6,27264,7564.744245
13142,08-08-2030,Rahul,North,Furniture,Chair,1,776,213.0738459
13143,09-08-2030,Suman,West,Furniture,Chair,1,3980,1014.789937
13144,10-08-2030,Amit,North,Furniture,Pen,9,25749,5761.203301
13145,11-08-2030,Neha,South,Office Supplies,Table,8,24768,1389.535442
13146,12-08-2030,Pooja,West,Furniture,Chair,6,14808,1230.002798
13147,13-08-2030,Ravi,West,Office Supplies,Table,1,960,80.21569309
13148,14-08-2030,Amit,North,Furniture,Monitor,2,5892,329.2748387
13149,15-08-2030,Suman,West,Technology,Chair,3,12717,1006.874097
13150,16-08-2030,Rahul,East,Technology,Desk,3,6246,1748.484056
13151,17-08-2030,Amit,South,Office Supplies,Desk,2,8034,1734.95091
13152,18-08-2030,Ankit,South,Office Supplies,Monitor,2,9396,1202.85952
13153,19-08-2030,Kiran,West,Technology,Desk,6,17250,4283.865053
13154,20-08-2030,Rahul,West,Technology,Table,7,22673,3901.850344
13155,21-08-2030,Suman,East,Furniture,Table,4,5884,503.2688713
13156,22-08-2030,Neha,East,Technology,Desk,1,1825,494.8040746
13157,23-08-2030,Pooja,West,Office Supplies,Printer,6,3912,526.8113834
13158,24-08-2030,Suman,West,Technology,Pen,7,28756,6461.899008
13159,25-08-2030,Kiran,East,Office Supplies,Laptop,4,17840,2188.049956
13160,26-08-2030,Neha,North,Office Supplies,Pen,6,21636,3786.685395
13161,27-08-2030,Ravi,East,Furniture,Desk,9,32274,8199.635003
13162,28-08-2030,Amit,North,Furniture,Table,4,4916,438.4793588
13163,29-08-2030,Ankit,South,Furniture,Table,4,17868,5258.781983
13164,30-08-2030,Rahul,South,Furniture,Pen,5,23345,1577.04768
13165,31-08-2030,Rahul,East,Technology,Table,3,13506,2478.381084
13166,01-09-2030,Amit,North,Furniture,Monitor,2,5664,1580.292135
13167,02-09-2030,Ankit,East,Technology,Chair,9,18657,5343.802703
13168,03-09-2030,Amit,East,Furniture,Table,1,3768,407.046643
13169,04-09-2030,Ravi,North,Furniture,Desk,5,24375,2096.158479
13170,05-09-2030,Kiran,East,Office Supplies,Desk,5,5925,1369.271944
13171,06-09-2030,Neha,South,Technology,Pen,8,35104,2123.560035
13172,07-09-2030,Suman,West,Office Supplies,Pen,6,12474,2136.917725
13173,08-09-2030,Rahul,West,Furniture,Pen,6,8808,2193.974209
13174,09-09-2030,Ravi,East,Technology,Desk,6,25422,4831.798902
13175,10-09-2030,Neha,North,Furniture,Printer,4,10132,982.8376022
13176,11-09-2030,Ravi,North,Office Supplies,Desk,1,1267,217.6212819
13177,12-09-2030,Ankit,South,Technology,Monitor,3,3435,962.8946628
13178,13-09-2030,Rahul,North,Office Supplies,Desk,6,27726,5664.511757
13179,14-09-2030,Suman,North,Furniture,Monitor,5,7895,1818.792126
13180,15-09-2030,Amit,South,Furniture,Desk,1,1136,152.2989418
13181,16-09-2030,Amit,East,Furniture,Desk,5,24125,2343.042769
13182,17-09-2030,Neha,West,Technology,Printer,2,5200,592.3348989
13183,18-09-2030,Suman,South,Office Supplies,Monitor,1,600,109.9766391
13184,19-09-2030,Kiran,East,Office Supplies,Printer,4,17668,2121.132418
13185,20-09-2030,Pooja,South,Furniture,Monitor,6,8208,1522.511744
13186,21-09-2030,Ankit,East,Office Supplies,Printer,7,32179,7302.959108
13187,22-09-2030,Neha,South,Technology,Printer,9,4689,1095.345566
13188,23-09-2030,Pooja,East,Furniture,Monitor,5,15625,1424.550546
13189,24-09-2030,Ravi,South,Furniture,Printer,8,19224,4567.770659
13190,25-09-2030,Ankit,East,Furniture,Desk,8,24608,5368.777435
13191,26-09-2030,Ravi,South,Technology,Monitor,9,41481,2198.546234
13192,27-09-2030,Kiran,West,Furniture,Printer,3,11379,736.4266201
13193,28-09-2030,Suman,West,Furniture,Desk,3,7305,1545.463153
13194,29-09-2030,Rahul,North,Furniture,Desk,9,10035,1464.367158
13195,30-09-2030,Ankit,East,Furniture,Pen,7,20650,1786.761898
13196,01-10-2030,Pooja,South,Office Supplies,Laptop,4,16336,998.1155476
13197,02-10-2030,Kiran,East,Furniture,Monitor,1,786,70.62177394
13198,03-10-2030,Rahul,West,Technology,Printer,7,26726,7733.929553
13199,04-10-2030,Amit,East,Furniture,Pen,6,14538,3371.237324
13200,05-10-2030,Pooja,South,Furniture,Laptop,3,9819,1786.334882
13201,06-10-2030,Neha,East,Office Supplies,Printer,5,12950,3695.737369
13202,07-10-2030,Amit,South,Furniture,Laptop,3,9903,2027.912666
13203,08-10-2030,Kiran,West,Office Supplies,Monitor,8,11936,2762.125242
13204,09-10-2030,Amit,West,Technology,Desk,5,10420,1257.307987
13205,10-10-2030,Neha,West,Office Supplies,Desk,6,14418,2843.885055
13206,11-10-2030,Ankit,North,Furniture,Laptop,2,2750,236.1406055
13207,12-10-2030,Amit,West,Technology,Desk,8,19080,2883.384603
13208,13-10-2030,Suman,East,Furniture,Chair,9,5787,337.4404402
13209,14-10-2030,Pooja,North,Office Supplies,Table,3,8268,861.170257
13210,15-10-2030,Rahul,West,Technology,Desk,6,9732,668.7553754
13211,16-10-2030,Amit,East,Technology,Chair,6,7194,1057.120207
13212,17-10-2030,Pooja,East,Office Supplies,Monitor,2,9418,2455.826295
13213,18-10-2030,Ravi,East,Office Supplies,Monitor,8,6160,890.0185238
13214,19-10-2030,Pooja,South,Technology,Laptop,5,2810,724.7268373
13215,20-10-2030,Rahul,North,Technology,Desk,8,12056,2581.485914
13216,21-10-2030,Pooja,East,Office Supplies,Desk,8,26744,4743.91388
13217,22-10-2030,Neha,South,Furniture,Desk,3,8316,908.2978303
13218,23-10-2030,Kiran,West,Technology,Pen,5,12410,3481.489278
13219,24-10-2030,Rahul,East,Office Supplies,Printer,7,20496,1302.524945
13220,25-10-2030,Kiran,South,Furniture,Table,5,21120,4693.460733
13221,26-10-2030,Ankit,East,Technology,Desk,6,29478,6052.12739
13222,27-10-2030,Kiran,North,Technology,Printer,2,6510,1043.295077
13223,28-10-2030,Ravi,North,Office Supplies,Pen,8,33872,3728.637849
13224,29-10-2030,Neha,West,Furniture,Monitor,5,8960,1412.758899
13225,30-10-2030,Ankit,East,Technology,Table,6,28920,7756.146806
13226,31-10-2030,Pooja,South,Furniture,Chair,1,1677,434.6641917
13227,01-11-2030,Rahul,West,Furniture,Monitor,2,6240,1780.55475
13228,02-11-2030,Ravi,East,Technology,Monitor,4,12144,1541.660175
13229,03-11-2030,Neha,West,Furniture,Laptop,9,22212,3260.189391
13230,04-11-2030,Ankit,South,Technology,Pen,6,10170,556.1112431
13231,05-11-2030,Ankit,West,Furniture,Laptop,8,26648,7614.332865
13232,06-11-2030,Ravi,West,Technology,Laptop,2,2014,266.5479112
13233,07-11-2030,Suman,West,Office Supplies,Printer,5,4520,682.7051183
13234,08-11-2030,Pooja,East,Technology,Monitor,1,1794,496.8503682
13235,09-11-2030,Ravi,South,Technology,Pen,4,16500,2997.218524
13236,10-11-2030,Ankit,North,Technology,Laptop,1,3319,635.733326
13237,11-11-2030,Amit,East,Furniture,Chair,9,37233,3502.069316
13238,12-11-2030,Neha,North,Office Supplies,Table,2,4746,828.9601147
13239,13-11-2030,Ravi,North,Furniture,Desk,7,13342,3729.784788
13240,14-11-2030,Suman,East,Furniture,Pen,3,12249,2323.384465
13241,15-11-2030,Ankit,East,Technology,Printer,2,4154,472.6383447
13242,16-11-2030,Pooja,South,Furniture,Pen,4,19504,1127.237894
13243,17-11-2030,Kiran,South,Technology,Monitor,7,27489,3685.599863
13244,18-11-2030,Ankit,West,Office Supplies,Printer,7,7952,1535.910737
13245,19-11-2030,Pooja,North,Furniture,Table,9,11763,713.4650278
13246,20-11-2030,Ravi,South,Furniture,Chair,3,8685,1758.262133
13247,21-11-2030,Pooja,West,Furniture,Laptop,7,13405,2424.340588
13248,22-11-2030,Rahul,South,Technology,Pen,6,17694,4350.226798
13249,23-11-2030,Rahul,East,Technology,Printer,7,27972,1600.614989
13250,24-11-2030,Rahul,South,Furniture,Table,7,28616,7016.981905
13251,25-11-2030,Suman,North,Furniture,Laptop,5,22645,4081.065175
13252,26-11-2030,Suman,South,Office Supplies,Desk,9,9126,1301.662673
13253,27-11-2030,Amit,North,Office Supplies,Table,7,26558,7737.560272
13254,28-11-2030,Suman,East,Office Supplies,Chair,7,23856,2147.75298
13255,29-11-2030,Kiran,North,Office Supplies,Laptop,3,8994,1666.86953
13256,30-11-2030,Ravi,South,Office Supplies,Laptop,1,1866,243.0378574
13257,01-12-2030,Ankit,West,Technology,Desk,5,4200,763.8606977
13258,02-12-2030,Ankit,East,Office Supplies,Laptop,8,35776,6728.351648
13259,03-12-2030,Amit,South,Office Supplies,Printer,5,10300,745.3292397
13260,04-12-2030,Suman,East,Furniture,Laptop,3,8904,1916.886837
13261,05-12-2030,Kiran,East,Technology,Table,9,26352,5497.564095
13262,06-12-2030,Pooja,South,Office Supplies,Printer,2,8376,2030.064473
13263,07-12-2030,Amit,South,Office Supplies,Laptop,3,9585,696.4904154
13264,08-12-2030,Kiran,West,Office Supplies,Table,4,10108,1256.572348
13265,09-12-2030,Pooja,East,Furniture,Table,1,4252,903.6675675
13266,10-12-2030,Kiran,East,Furniture,Pen,4,3260,274.4356231
13267,11-12-2030,Pooja,South,Furniture,Table,4,17956,3939.538368
13268,12-12-2030,Neha,North,Office Supplies,Desk,9,14409,933.0789691
13269,13-12-2030,Kiran,South,Furniture,Monitor,8,8240,1101.958999
13270,14-12-2030,Ankit,East,Office Supplies,Chair,2,5804,1518.777839
13271,15-12-2030,Rahul,South,Technology,Laptop,7,16513,4022.11802
13272,16-12-2030,Suman,West,Office Supplies,Desk,6,10314,2178.215504
13273,17-12-2030,Pooja,North,Furniture,Laptop,7,33054,8845.733126
13274,18-12-2030,Neha,South,Technology,Laptop,4,19776,4495.428626
13275,19-12-2030,Kiran,West,Office Supplies,Table,5,11330,2037.629986
13276,20-12-2030,Ankit,East,Technology,Table,6,9402,2772.925985
13277,21-12-2030,Rahul,South,Technology,Laptop,9,11043,2470.473922
13278,22-12-2030,Pooja,East,Technology,Monitor,2,1486,297.7079062
13279,23-12-2030,Kiran,West,Office Supplies,Printer,9,20565,3130.355772
13280,24-12-2030,Kiran,East,Furniture,Printer,1,1211,333.7553839
13281,25-12-2030,Pooja,West,Office Supplies,Chair,4,13572,1681.940961
13282,26-12-2030,Amit,West,Furniture,Pen,5,18250,954.5643986
13283,27-12-2030,Amit,West,Office Supplies,Desk,9,42129,4178.570367
13284,28-12-2030,Ankit,South,Office Supplies,Chair,6,12048,932.2666857
13285,29-12-2030,Rahul,East,Office Supplies,Laptop,4,3080,399.6252061
13286,30-12-2030,Pooja,East,Furniture,Desk,2,4594,1178.221661
13287,31-12-2030,Ankit,North,Office Supplies,Laptop,5,15300,3257.101047
13288,01-01-2031,Ankit,North,Technology,Laptop,8,32480,2996.122385
13289,02-01-2031,Ravi,North,Office Supplies,Pen,8,36024,8905.32842
13290,03-01-2031,Kiran,North,Technology,Table,6,16062,2827.794872
13291,04-01-2031,Suman,East,Furniture,Pen,1,1337,238.2248631
13292,05-01-2031,Kiran,West,Furniture,Chair,8,26536,3729.052209
13293,06-01-2031,Amit,West,Office Supplies,Table,4,16856,4486.293361
13294,07-01-2031,Rahul,South,Office Supplies,Table,2,7156,927.2875466
13295,08-01-2031,Kiran,West,Office Supplies,Chair,1,3399,249.9452616
13296,09-01-2031,Pooja,East,Technology,Table,7,15932,2002.369583
13297,10-01-2031,Ankit,East,Furniture,Desk,2,4300,984.0050622
13298,11-01-2031,Pooja,East,Technology,Printer,4,13792,2956.942346
13299,12-01-2031,Ravi,South,Technology,Chair,4,12080,1171.811804
13300,13-01-2031,Rahul,North,Office Supplies,Chair,1,2885,224.8744257
13301,14-01-2031,Ankit,West,Office Supplies,Printer,2,9828,2115.147168
13302,15-01-2031,Pooja,East,Technology,Pen,1,3268,715.9998747
13303,16-01-2031,Amit,East,Technology,Pen,6,28428,4023.625472
13304,17-01-2031,Suman,North,Office Supplies,Pen,3,9612,2505.851725
13305,18-01-2031,Ravi,East,Office Supplies,Table,1,1672,492.4897752
13306,19-01-2031,Rahul,West,Technology,Printer,8,24144,2448.474569
13307,20-01-2031,Ravi,South,Office Supplies,Desk,4,3448,669.8332329
13308,21-01-2031,Amit,East,Office Supplies,Chair,7,8043,412.900131
13309,22-01-2031,Rahul,West,Technology,Chair,2,5512,1258.188958
13310,23-01-2031,Ravi,East,Technology,Chair,6,21816,3350.294647
13311,24-01-2031,Neha,North,Furniture,Table,6,9810,964.492779
13312,25-01-2031,Amit,East,Technology,Table,7,34006,8095.314668
13313,26-01-2031,Amit,East,Office Supplies,Monitor,1,3647,921.4590412
13314,27-01-2031,Amit,South,Technology,Desk,1,1375,106.9634848
13315,28-01-2031,Neha,North,Technology,Pen,2,8484,511.1520109
13316,29-01-2031,Neha,North,Technology,Monitor,2,8702,1161.88765
13317,30-01-2031,Pooja,South,Furniture,Monitor,5,8260,1705.670312
13318,31-01-2031,Ankit,East,Furniture,Table,1,2422,601.5155237
13319,01-02-2031,Suman,West,Office Supplies,Pen,2,2256,420.7792481
13320,02-02-2031,Ravi,North,Furniture,Pen,6,21114,4121.182416
13321,03-02-2031,Pooja,North,Technology,Chair,3,6672,1667.763514
13322,04-02-2031,Ravi,East,Furniture,Table,4,6512,1186.557013
13323,05-02-2031,Suman,East,Technology,Pen,1,1263,256.1220303
13324,06-02-2031,Ankit,North,Furniture,Monitor,5,7595,1359.917674
13325,07-02-2031,Neha,East,Furniture,Printer,4,17892,4832.889678
13326,08-02-2031,Ankit,West,Furniture,Printer,8,35416,3856.064141
13327,09-02-2031,Neha,North,Technology,Table,3,10023,1162.651924
13328,10-02-2031,Suman,West,Furniture,Chair,1,3447,282.6207895
13329,11-02-2031,Ankit,West,Technology,Chair,5,5870,1496.067458
13330,12-02-2031,Pooja,East,Technology,Pen,1,1508,230.6400385
13331,13-02-2031,Rahul,West,Office Supplies,Desk,5,8630,1182.081177
13332,14-02-2031,Pooja,East,Furniture,Table,9,19215,5674.9039
13333,15-02-2031,Ravi,South,Office Supplies,Desk,5,24380,6867.866518
13334,16-02-2031,Pooja,East,Office Supplies,Printer,2,1646,482.2729312
13335,17-02-2031,Suman,West,Technology,Monitor,2,6676,571.2970256
13336,18-02-2031,Amit,South,Furniture,Pen,9,38790,10582.41446
13337,19-02-2031,Ravi,East,Technology,Monitor,5,10925,1444.038093
13338,20-02-2031,Ankit,West,Technology,Desk,8,33696,1791.420632
13339,21-02-2031,Ravi,North,Furniture,Pen,4,4164,615.5415678
13340,22-02-2031,Rahul,North,Technology,Laptop,2,6888,1221.23612
13341,23-02-2031,Neha,East,Furniture,Monitor,4,7308,563.1187139
13342,24-02-2031,Ankit,East,Furniture,Table,4,4552,839.477128
13343,25-02-2031,Kiran,North,Technology,Monitor,9,24840,6330.868858
13344,26-02-2031,Ravi,West,Technology,Monitor,6,11574,1671.433026
13345,27-02-2031,Ankit,West,Office Supplies,Pen,6,20190,2789.474661
13346,28-02-2031,Ankit,West,Technology,Printer,5,7305,984.0025299
13347,01-03-2031,Ankit,East,Furniture,Desk,6,20772,5832.229457
13348,02-03-2031,Neha,South,Office Supplies,Laptop,1,2968,184.5785093
13349,03-03-2031,Kiran,South,Furniture,Monitor,5,18640,3006.054822
13350,04-03-2031,Suman,South,Office Supplies,Desk,6,3768,437.6526858
13351,05-03-2031,Pooja,South,Technology,Desk,8,39192,10717.12123
13352,06-03-2031,Ankit,South,Technology,Printer,4,17864,1322.169409
13353,07-03-2031,Amit,East,Technology,Chair,5,7080,1082.253697
13354,08-03-2031,Suman,East,Furniture,Laptop,4,7000,1061.928266
13355,09-03-2031,Rahul,South,Office Supplies,Laptop,7,18886,5138.854242
13356,10-03-2031,Neha,East,Furniture,Desk,6,27438,2850.077286
13357,11-03-2031,Ravi,East,Office Supplies,Pen,4,17148,3622.066624
13358,12-03-2031,Neha,South,Technology,Monitor,6,8634,721.8156249
13359,13-03-2031,Ravi,West,Furniture,Chair,4,11112,3205.744534
13360,14-03-2031,Neha,East,Technology,Pen,8,12008,2380.630908
13361,15-03-2031,Ravi,West,Furniture,Table,3,12816,2647.326564
13362,16-03-2031,Ankit,East,Technology,Printer,8,21696,3437.586931
13363,17-03-2031,Pooja,East,Furniture,Printer,2,4220,572.1082619
13364,18-03-2031,Ravi,South,Furniture,Pen,6,12762,1316.644148
13365,19-03-2031,Kiran,East,Office Supplies,Desk,8,29096,5848.206921
13366,20-03-2031,Ravi,North,Technology,Printer,1,4491,1296.2842
13367,21-03-2031,Amit,North,Office Supplies,Monitor,6,9618,1346.017349
13368,22-03-2031,Ravi,South,Office Supplies,Printer,9,24183,6548.49576
13369,23-03-2031,Amit,West,Technology,Monitor,2,9450,823.9840391
13370,24-03-2031,Rahul,West,Furniture,Table,1,3532,1003.199276
13371,25-03-2031,Ankit,West,Office Supplies,Chair,2,6626,911.8805293
13372,26-03-2031,Amit,North,Technology,Laptop,5,14965,2168.90443
13373,27-03-2031,Pooja,West,Furniture,Pen,6,26418,4377.741687
13374,28-03-2031,Suman,West,Office Supplies,Pen,1,528,121.2082436
13375,29-03-2031,Ankit,South,Office Supplies,Monitor,7,31913,7337.225007
13376,30-03-2031,Amit,West,Office Supplies,Table,4,7040,1196.075909
13377,31-03-2031,Ankit,North,Furniture,Table,9,37530,6784.982078
13378,01-04-2031,Kiran,North,Office Supplies,Desk,6,24060,1383.513084
13379,02-04-2031,Ankit,North,Furniture,Laptop,9,25524,3217.917253
13380,03-04-2031,Ankit,South,Office Supplies,Chair,1,3823,521.8558187
13381,04-04-2031,Rahul,South,Technology,Pen,4,2396,454.477634
13382,05-04-2031,Pooja,East,Office Supplies,Monitor,2,8312,1575.746917
13383,06-04-2031,Neha,West,Technology,Table,6,7158,1628.265688
13384,07-04-2031,Neha,South,Technology,Pen,4,2068,474.1031121
13385,08-04-2031,Amit,North,Technology,Monitor,9,37881,4121.554361
13386,09-04-2031,Ankit,North,Furniture,Printer,3,9810,2379.383988
13387,10-04-2031,Amit,South,Technology,Pen,1,1530,83.99836478
13388,11-04-2031,Rahul,South,Office Supplies,Chair,1,4975,1139.476344
13389,12-04-2031,Rahul,South,Furniture,Monitor,9,42381,3200.412907
13390,13-04-2031,Ravi,East,Technology,Chair,9,19071,4432.330246
13391,14-04-2031,Kiran,North,Furniture,Pen,5,6750,1227.011778
13392,15-04-2031,Rahul,East,Furniture,Printer,2,4792,763.4308918
13393,16-04-2031,Ravi,East,Furniture,Chair,9,13275,2955.899081
13394,17-04-2031,Pooja,West,Office Supplies,Table,8,24128,1425.788869
13395,18-04-2031,Amit,North,Technology,Monitor,6,28128,2977.84333
13396,19-04-2031,Suman,North,Furniture,Pen,7,14105,2878.972052
13397,20-04-2031,Pooja,South,Furniture,Printer,6,9750,2552.587554
13398,21-04-2031,Rahul,South,Furniture,Table,5,4960,720.5734698
13399,22-04-2031,Pooja,West,Technology,Pen,4,14144,1622.180567
13400,23-04-2031,Pooja,East,Furniture,Desk,7,21182,3806.068796
13401,24-04-2031,Kiran,South,Furniture,Printer,4,2664,547.6619581
13402,25-04-2031,Kiran,South,Office Supplies,Table,9,42615,6606.422671
13403,26-04-2031,Kiran,North,Technology,Chair,5,23445,6310.870489
13404,27-04-2031,Pooja,North,Office Supplies,Pen,8,8600,1555.393224
13405,28-04-2031,Rahul,South,Technology,Pen,6,6630,390.8775964
13406,29-04-2031,Suman,North,Technology,Chair,4,15372,1625.796348
13407,30-04-2031,Ankit,West,Technology,Desk,3,6954,1131.149863
13408,01-05-2031,Pooja,South,Office Supplies,Laptop,6,9930,2228.603601
13409,02-05-2031,Ravi,North,Office Supplies,Table,1,1315,137.9935501
13410,03-05-2031,Rahul,West,Office Supplies,Chair,2,6280,1846.72418
13411,04-05-2031,Pooja,North,Office Supplies,Pen,7,14245,1846.715597
13412,05-05-2031,Suman,North,Furniture,Table,4,12932,2368.108509
13413,06-05-2031,Ankit,North,Furniture,Desk,5,7310,400.1610681
13414,07-05-2031,Kiran,South,Furniture,Table,1,3534,958.5009524
13415,08-05-2031,Rahul,East,Technology,Laptop,2,5094,1259.280931
13416,09-05-2031,Neha,North,Furniture,Pen,4,17440,1724.196899
